student_id,course_id,semester,grade,passed,modality_match,risk_class
S0785,C038,6,2.1,1,0,Medium
S0785,C040,6,2.36,1,0,Medium
S0786,C001,1,2.59,1,0,Low
S0786,C002,1,2.53,1,0,Low
S0786,C005,1,2.46,1,0,Medium
S0786,C009,1,2.77,1,1,Low
S0786,C010,2,2.61,1,0,Low
S0786,C004,2,2.5,1,0,Low
S0786,C007,2,2.43,1,0,Medium
S0786,C006,2,2.59,1,0,Low
S0786,C022,3,2.65,1,0,Low
S0786,C016,3,2.41,1,0,Medium
S0786,C019,3,2.4,1,0,Medium
S0786,C021,3,2.41,1,1,Medium
S0786,C020,4,2.52,1,0,Low
S0786,C014,4,2.56,1,1,Low
S0786,C015,4,2.46,1,0,Medium
S0786,C012,4,2.38,1,0,Medium
S0786,C028,5,2.55,1,1,Low
S0786,C032,5,2.3,1,0,Medium
S0786,C023,5,2.38,1,0,Medium
S0786,C027,5,2.38,1,0,Medium
S0786,C035,6,2.34,1,0,Medium
S0786,C038,6,2.26,1,0,Medium
S0787,C006,1,2.38,1,0,Medium
S0787,C008,1,2.55,1,1,Low
S0787,C007,1,2.31,1,0,Medium
S0787,C009,1,2.47,1,1,Medium
S0787,C003,2,2.55,1,1,Low
S0787,C001,2,2.35,1,0,Medium
S0787,C010,2,2.49,1,0,Medium
S0787,C004,2,2.26,1,0,Medium
S0787,C013,3,2.32,1,0,Medium
S0787,C012,3,2.4,1,0,Medium
S0787,C018,3,2.6,1,1,Low
S0787,C020,3,2.29,1,0,Medium
S0787,C016,4,2.13,1,0,Medium
S0787,C011,4,2.38,1,0,Medium
S0787,C021,4,2.54,1,1,Low
S0787,C019,4,2.31,1,0,Medium
S0787,C032,5,2.29,1,0,Medium
S0787,C023,5,2.19,1,0,Medium
S0787,C028,5,2.19,1,1,Medium
S0787,C027,5,2.18,1,0,Medium
S0787,C037,6,2.16,1,0,Medium
S0787,C039,6,2.08,1,0,Medium
S0788,C001,1,2.65,1,0,Low
S0788,C010,1,2.73,1,1,Low
S0788,C003,1,2.57,1,0,Low
S0788,C007,2,2.8,1,1,Low
S0788,C006,2,2.98,1,1,Low
S0788,C002,2,2.67,1,1,Low
S0788,C022,3,2.75,1,0,Low
S0788,C019,3,2.54,1,0,Low
S0788,C018,3,2.37,1,0,Medium
S0788,C017,4,2.97,1,1,Low
S0788,C014,4,2.41,1,0,Medium
S0788,C020,4,2.8,1,1,Low
S0788,C026,5,2.72,1,1,Low
S0788,C031,5,2.75,1,1,Low
S0788,C024,5,2.64,1,1,Low
S0788,C037,6,2.33,1,0,Medium
S0788,C038,6,2.74,1,1,Low
S0789,C002,1,2.48,1,0,Medium
S0789,C009,1,2.58,1,0,Low
S0789,C006,1,2.7,1,0,Low
S0789,C010,1,2.76,1,0,Low
S0789,C004,2,2.78,1,0,Low
S0789,C008,2,2.63,1,0,Low
S0789,C007,2,2.8,1,0,Low
S0789,C005,2,2.67,1,0,Low
S0789,C019,3,2.48,1,0,Medium
S0789,C014,3,2.4,1,0,Medium
S0789,C020,3,2.61,1,0,Low
S0789,C016,3,2.6,1,0,Low
S0789,C018,4,2.69,1,0,Low
S0789,C017,4,2.36,1,0,Medium
S0789,C015,4,2.5,1,0,Low
S0789,C022,4,2.7,1,0,Low
S0789,C026,5,2.51,1,0,Low
S0789,C029,5,2.67,1,1,Low
S0789,C025,5,2.46,1,0,Medium
S0789,C031,5,2.47,1,0,Medium
S0789,C035,6,2.5,1,0,Low
S0789,C033,6,2.55,1,1,Low
S0790,C006,1,2.46,1,1,Medium
S0790,C009,1,2.43,1,0,Medium
S0790,C010,1,2.5,1,1,Low
S0790,C008,2,2.52,1,0,Low
S0790,C003,2,2.14,1,0,Medium
S0790,C005,2,2.56,1,1,Low
S0790,C012,3,2.37,1,1,Medium
S0790,C016,3,2.14,1,0,Medium
S0790,C014,3,1.95,1,0,Medium
S0790,C017,4,2.32,1,1,Medium
S0790,C021,4,2.31,1,0,Medium
S0790,C015,4,2.43,1,1,Medium
S0790,C030,5,2.12,1,0,Medium
S0790,C026,5,2.18,1,1,Medium
S0790,C032,5,2.25,1,0,Medium
S0790,C034,6,2.12,1,0,Medium
S0790,C040,6,2.11,1,0,Medium
S0791,C002,1,1.3,0,1,High
S0791,C004,1,1.23,0,0,High
S0791,C003,1,1.34,0,0,High
S0791,C009,1,1.42,0,0,High
S0791,C007,2,1.56,1,1,Medium
S0791,C001,2,1.35,0,0,High
S0791,C008,2,1.27,0,0,High
S0791,C010,2,1.57,1,1,Medium
S0791,C020,3,1.48,0,1,High
S0791,C022,3,1.04,0,0,High
S0791,C016,3,1.33,0,0,High
S0791,C015,3,1.43,0,1,High
S0791,C012,4,1.32,0,1,High
S0791,C018,4,1.36,0,0,High
S0791,C017,4,1.36,0,1,High
S0791,C019,4,1.34,0,0,High
S0791,C023,5,1.38,0,1,High
S0791,C025,5,1.11,0,0,High
S0791,C028,5,1.41,0,0,High
S0791,C027,5,1.03,0,0,High
S0791,C038,6,1.32,0,1,High
S0791,C036,6,1.27,0,1,High
S0792,C008,1,1.82,1,0,Medium
S0792,C005,1,1.67,1,0,Medium
S0792,C009,1,1.7,1,0,Medium
S0792,C007,1,1.58,1,0,Medium
S0792,C006,1,1.76,1,0,Medium
S0792,C002,2,1.45,0,0,High
S0792,C001,2,1.99,1,1,Medium
S0792,C003,2,1.79,1,0,Medium
S0792,C004,2,2.08,1,1,Medium
S0792,C010,2,1.79,1,0,Medium
S0792,C016,3,1.91,1,1,Medium
S0792,C020,3,1.5,1,0,Medium
S0792,C015,3,1.61,1,0,Medium
S0792,C013,3,1.6,1,0,Medium
S0792,C014,3,1.7,1,0,Medium
S0792,C012,4,1.42,0,0,High
S0792,C021,4,1.67,1,0,Medium
S0792,C022,4,1.66,1,1,Medium
S0792,C017,4,1.69,1,0,Medium
S0792,C011,4,1.74,1,0,Medium
S0792,C032,5,1.81,1,1,Medium
S0792,C026,5,1.58,1,0,Medium
S0792,C028,5,1.45,0,0,High
S0792,C030,5,1.63,1,0,Medium
S0792,C025,5,1.81,1,1,Medium
S0792,C035,6,1.52,1,1,Medium
S0792,C033,6,1.64,1,0,Medium
S0793,C005,1,2.54,1,0,Low
S0793,C004,1,2.49,1,0,Medium
S0793,C006,1,2.6,1,0,Low
S0793,C001,1,2.49,1,0,Medium
S0793,C009,2,2.91,1,1,Low
S0793,C003,2,2.8,1,1,Low
S0793,C007,2,2.36,1,0,Medium
S0793,C002,2,2.73,1,0,Low
S0793,C022,3,2.4,1,0,Medium
S0793,C014,3,2.73,1,1,Low
S0793,C018,3,2.8,1,1,Low
S0793,C021,3,2.86,1,1,Low
S0793,C011,4,2.48,1,0,Medium
S0793,C013,4,2.6,1,0,Low
S0793,C016,4,2.68,1,0,Low
S0793,C012,4,2.51,1,0,Low
S0793,C024,5,2.48,1,0,Medium
S0793,C028,5,2.47,1,1,Medium
S0793,C030,5,2.39,1,0,Medium
S0793,C031,5,2.34,1,0,Medium
S0793,C036,6,2.42,1,0,Medium
S0793,C039,6,2.53,1,0,Low
S0794,C005,1,1.45,0,0,High
S0794,C009,1,1.57,1,1,Medium
S0794,C008,1,1.84,1,1,Medium
S0794,C007,1,1.17,0,0,High
S0794,C003,2,1.44,0,1,High
S0794,C004,2,1.39,0,0,High
S0794,C010,2,1.27,0,0,High
S0794,C001,2,1.36,0,0,High
S0794,C017,3,1.37,0,0,High
S0794,C016,3,1.47,0,0,High
S0794,C022,3,1.42,0,0,High
S0794,C013,3,1.17,0,0,High
S0794,C012,4,1.17,0,0,High
S0794,C018,4,1.55,1,1,Medium
S0794,C015,4,1.4,0,0,High
S0794,C014,4,1.65,1,1,Medium
S0794,C024,5,1.21,0,0,High
S0794,C028,5,1.42,0,1,High
S0794,C026,5,1.15,0,0,High
S0794,C023,5,1.4,0,0,High
S0794,C037,6,1.16,0,0,High
S0794,C035,6,1.23,0,0,High
S0795,C002,1,2.22,1,0,Medium
S0795,C004,1,2.21,1,0,Medium
S0795,C010,1,2.02,1,0,Medium
S0795,C001,2,2.37,1,0,Medium
S0795,C008,2,2.51,1,1,Low
S0795,C005,2,2.31,1,0,Medium
S0795,C022,3,2.48,1,0,Medium
S0795,C020,3,2.18,1,0,Medium
S0795,C016,3,2.02,1,0,Medium
S0795,C017,4,1.95,1,0,Medium
S0795,C011,4,2.13,1,0,Medium
S0795,C013,4,2.14,1,0,Medium
S0795,C026,5,2.2,1,0,Medium
S0795,C027,5,2.09,1,0,Medium
S0795,C030,5,1.95,1,0,Medium
S0795,C037,6,2.02,1,0,Medium
S0795,C033,6,2.1,1,0,Medium
S0796,C006,1,2.19,1,0,Medium
S0796,C009,1,2.46,1,1,Medium
S0796,C005,1,2.28,1,0,Medium
S0796,C002,1,2.26,1,0,Medium
S0796,C008,1,2.54,1,1,Low
S0796,C001,2,2.21,1,0,Medium
S0796,C010,2,2.28,1,0,Medium
S0796,C003,2,2.44,1,1,Medium
S0796,C004,2,2.47,1,0,Medium
S0796,C007,2,2.08,1,0,Medium
S0796,C011,3,2.18,1,0,Medium
S0796,C021,3,2.34,1,1,Medium
S0796,C013,3,2.2,1,0,Medium
S0796,C020,3,2.49,1,0,Medium
S0796,C014,3,2.37,1,1,Medium
S0796,C018,4,2.31,1,1,Medium
S0796,C012,4,2.31,1,0,Medium
S0796,C016,4,1.96,1,0,Medium
S0796,C015,4,2.18,1,0,Medium
S0796,C019,4,2.11,1,0,Medium
S0796,C032,5,1.85,1,0,Medium
S0796,C028,5,2.48,1,1,Medium
S0796,C029,5,1.94,1,0,Medium
S0796,C025,5,2.06,1,0,Medium
S0796,C027,5,1.92,1,0,Medium
S0796,C034,6,1.92,1,0,Medium
S0796,C036,6,2.14,1,0,Medium
S0797,C008,1,2.42,1,0,Medium
S0797,C001,1,2.61,1,1,Low
S0797,C005,1,2.35,1,0,Medium
S0797,C006,1,2.35,1,0,Medium
S0797,C004,1,2.49,1,1,Medium
S0797,C010,2,2.34,1,0,Medium
S0797,C009,2,2.54,1,0,Low
S0797,C003,2,2.34,1,0,Medium
S0797,C002,2,2.46,1,0,Medium
S0797,C007,2,2.45,1,0,Medium
S0797,C015,3,2.31,1,0,Medium
S0797,C018,3,2.07,1,0,Medium
S0797,C016,3,2.54,1,1,Low
S0797,C019,3,2.46,1,1,Medium
S0797,C014,3,2.1,1,0,Medium
S0797,C011,4,2.22,1,0,Medium
S0797,C012,4,2.06,1,0,Medium
S0797,C017,4,2.27,1,0,Medium
S0797,C021,4,2.41,1,0,Medium
S0797,C022,4,2.41,1,1,Medium
S0797,C032,5,2.42,1,1,Medium
S0797,C023,5,2.13,1,0,Medium
S0797,C027,5,2.47,1,1,Medium
S0797,C024,5,2.2,1,0,Medium
S0797,C028,5,2.26,1,0,Medium
S0797,C036,6,2.13,1,0,Medium
S0797,C033,6,2.22,1,0,Medium
S0798,C009,1,2.38,1,1,Medium
S0798,C001,1,2.21,1,0,Medium
S0798,C007,1,2.44,1,0,Medium
S0798,C010,1,2.35,1,0,Medium
S0798,C005,2,2.27,1,0,Medium
S0798,C006,2,2.21,1,0,Medium
S0798,C004,2,2.27,1,0,Medium
S0798,C008,2,2.32,1,1,Medium
S0798,C015,3,2.13,1,0,Medium
S0798,C017,3,2.24,1,0,Medium
S0798,C018,3,2.36,1,1,Medium
S0798,C013,3,2.3,1,0,Medium
S0798,C016,4,2.18,1,0,Medium
S0798,C019,4,2.17,1,0,Medium
S0798,C014,4,2.46,1,1,Medium
S0798,C020,4,2.19,1,0,Medium
S0798,C027,5,2.16,1,0,Medium
S0798,C029,5,2.13,1,0,Medium
S0798,C031,5,2.19,1,0,Medium
S0798,C026,5,2.01,1,0,Medium
S0798,C033,6,2.2,1,0,Medium
S0798,C036,6,2.11,1,0,Medium
S0799,C006,1,2.39,1,0,Medium
S0799,C002,1,2.66,1,0,Low
S0799,C009,1,2.77,1,1,Low
S0799,C005,1,2.76,1,0,Low
S0799,C001,1,2.53,1,0,Low
S0799,C010,2,2.28,1,0,Medium
S0799,C007,2,2.54,1,0,Low
S0799,C003,2,2.57,1,1,Low
S0799,C004,2,2.48,1,0,Medium
S0799,C008,2,2.68,1,1,Low
S0799,C020,3,2.74,1,0,Low
S0799,C021,3,2.77,1,1,Low
S0799,C013,3,2.36,1,0,Medium
S0799,C014,3,2.83,1,1,Low
S0799,C019,3,2.75,1,0,Low
S0799,C017,4,2.45,1,0,Medium
S0799,C012,4,2.5,1,0,Low
S0799,C011,4,2.6,1,0,Low
S0799,C016,4,2.35,1,0,Medium
S0799,C015,4,2.29,1,0,Medium
S0799,C026,5,2.42,1,0,Medium
S0799,C027,5,2.45,1,0,Medium
S0799,C032,5,2.38,1,0,Medium
S0799,C030,5,2.32,1,0,Medium
S0799,C025,5,2.31,1,0,Medium
S0799,C034,6,2.47,1,0,Medium
S0799,C035,6,2.07,1,0,Medium
S0800,C010,1,2.05,1,0,Medium
S0800,C004,1,2.06,1,1,Medium
S0800,C008,1,1.98,1,0,Medium
S0800,C005,1,1.64,1,0,Medium
S0800,C001,2,1.88,1,1,Medium
S0800,C002,2,1.75,1,0,Medium
S0800,C007,2,1.72,1,0,Medium
S0800,C009,2,1.81,1,0,Medium
S0800,C013,3,1.68,1,0,Medium
S0800,C017,3,1.7,1,0,Medium
S0800,C012,3,1.62,1,0,Medium
S0800,C011,3,1.7,1,0,Medium
S0800,C018,4,1.92,1,0,Medium
S0800,C019,4,1.84,1,1,Medium
S0800,C020,4,1.63,1,0,Medium
S0800,C021,4,1.77,1,0,Medium
S0800,C023,5,1.66,1,0,Medium
S0800,C031,5,1.54,1,0,Medium
S0800,C028,5,1.93,1,0,Medium
S0800,C026,5,1.61,1,0,Medium
S0800,C036,6,1.51,1,0,Medium
S0800,C040,6,1.9,1,1,Medium
S0801,C005,1,3.15,1,0,Low
S0801,C004,1,3.41,1,1,Low
S0801,C010,1,3.17,1,0,Low
S0801,C006,1,3.36,1,0,Low
S0801,C003,1,3.2,1,0,Low
S0801,C002,2,3.43,1,0,Low
S0801,C007,2,3.36,1,0,Low
S0801,C001,2,3.4,1,1,Low
S0801,C009,2,3.31,1,0,Low
S0801,C008,2,3.27,1,0,Low
S0801,C016,3,3.15,1,1,Low
S0801,C014,3,3.13,1,0,Low
S0801,C018,3,3.12,1,0,Low
S0801,C022,3,3.42,1,1,Low
S0801,C012,3,3.15,1,0,Low
S0801,C021,4,3.13,1,0,Low
S0801,C013,4,3.0,1,0,Low
S0801,C017,4,3.07,1,0,Low
S0801,C020,4,3.24,1,0,Low
S0801,C015,4,3.13,1,0,Low
S0801,C023,5,3.25,1,0,Low
S0801,C026,5,2.9,1,0,Low
S0801,C030,5,3.18,1,0,Low
S0801,C024,5,3.0,1,0,Low
S0801,C027,5,3.12,1,1,Low
S0801,C038,6,2.85,1,0,Low
S0801,C036,6,2.9,1,0,Low
S0802,C005,1,2.65,1,0,Low
S0802,C008,1,2.73,1,0,Low
S0802,C009,1,2.68,1,0,Low
S0802,C004,1,2.71,1,1,Low
S0802,C006,1,2.38,1,0,Medium
S0802,C007,2,2.6,1,0,Low
S0802,C010,2,2.77,1,0,Low
S0802,C003,2,2.59,1,0,Low
S0802,C001,2,2.91,1,1,Low
S0802,C002,2,2.65,1,0,Low
S0802,C017,3,2.51,1,0,Low
S0802,C013,3,2.54,1,0,Low
S0802,C015,3,2.72,1,0,Low
S0802,C022,3,2.71,1,1,Low
S0802,C018,3,2.35,1,0,Medium
S0802,C021,4,2.6,1,0,Low
S0802,C011,4,2.5,1,0,Low
S0802,C012,4,2.38,1,0,Medium
S0802,C014,4,2.56,1,0,Low
S0802,C016,4,2.87,1,1,Low
S0802,C025,5,2.53,1,1,Low
S0802,C023,5,2.46,1,0,Medium
S0802,C027,5,2.65,1,1,Low
S0802,C024,5,2.53,1,0,Low
S0802,C030,5,2.32,1,0,Medium
S0802,C033,6,2.42,1,0,Medium
S0802,C038,6,2.51,1,0,Low
S0803,C005,1,3.03,1,0,Low
S0803,C008,1,2.87,1,0,Low
S0803,C001,1,3.25,1,1,Low
S0803,C004,1,2.86,1,1,Low
S0803,C009,2,2.8,1,0,Low
S0803,C002,2,2.93,1,0,Low
S0803,C003,2,2.82,1,0,Low
S0803,C006,2,2.81,1,0,Low
S0803,C012,3,2.77,1,0,Low
S0803,C016,3,2.82,1,1,Low
S0803,C017,3,2.85,1,0,Low
S0803,C014,3,2.65,1,0,Low
S0803,C022,4,2.87,1,1,Low
S0803,C018,4,2.61,1,0,Low
S0803,C020,4,2.64,1,0,Low
S0803,C021,4,2.7,1,0,Low
S0803,C032,5,2.84,1,1,Low
S0803,C027,5,2.74,1,1,Low
S0803,C030,5,2.54,1,0,Low
S0803,C026,5,2.48,1,0,Medium
S0803,C039,6,2.7,1,0,Low
S0803,C038,6,2.59,1,0,Low
S0804,C010,1,2.91,1,0,Low
S0804,C002,1,2.99,1,0,Low
S0804,C004,1,2.96,1,0,Low
S0804,C001,1,2.85,1,0,Low
S0804,C009,2,3.02,1,0,Low
S0804,C003,2,2.93,1,0,Low
S0804,C008,2,2.6,1,0,Low
S0804,C006,2,2.85,1,0,Low
S0804,C016,3,3.0,1,0,Low
S0804,C018,3,2.88,1,0,Low
S0804,C012,3,2.82,1,0,Low
S0804,C014,3,2.82,1,0,Low
S0804,C011,4,2.98,1,0,Low
S0804,C015,4,2.97,1,0,Low
S0804,C022,4,2.91,1,0,Low
S0804,C013,4,2.82,1,0,Low
S0804,C029,5,2.87,1,1,Low
S0804,C026,5,2.78,1,0,Low
S0804,C032,5,2.62,1,0,Low
S0804,C025,5,2.63,1,0,Low
S0804,C039,6,2.67,1,1,Low
S0804,C033,6,2.81,1,1,Low
S0805,C004,1,2.49,1,0,Medium
S0805,C008,1,2.38,1,0,Medium
S0805,C002,1,2.61,1,1,Low
S0805,C005,2,2.54,1,1,Low
S0805,C001,2,2.41,1,0,Medium
S0805,C006,2,2.87,1,1,Low
S0805,C016,3,2.48,1,0,Medium
S0805,C015,3,2.76,1,1,Low
S0805,C022,3,2.38,1,0,Medium
S0805,C011,4,2.87,1,1,Low
S0805,C019,4,2.12,1,0,Medium
S0805,C021,4,2.51,1,0,Low
S0805,C030,5,2.33,1,0,Medium
S0805,C024,5,2.41,1,1,Medium
S0805,C027,5,2.28,1,0,Medium
S0805,C034,6,2.25,1,0,Medium
S0805,C039,6,2.08,1,0,Medium
S0806,C006,1,2.57,1,0,Low
S0806,C010,1,2.73,1,0,Low
S0806,C009,1,2.76,1,1,Low
S0806,C004,1,2.66,1,0,Low
S0806,C002,2,2.62,1,0,Low
S0806,C001,2,2.36,1,0,Medium
S0806,C008,2,2.93,1,1,Low
S0806,C003,2,2.81,1,1,Low
S0806,C016,3,2.46,1,0,Medium
S0806,C017,3,2.72,1,0,Low
S0806,C012,3,2.53,1,0,Low
S0806,C019,3,2.62,1,0,Low
S0806,C013,4,2.47,1,0,Medium
S0806,C011,4,2.72,1,0,Low
S0806,C018,4,2.65,1,1,Low
S0806,C022,4,2.52,1,0,Low
S0806,C024,5,2.76,1,0,Low
S0806,C028,5,2.64,1,1,Low
S0806,C023,5,2.23,1,0,Medium
S0806,C031,5,2.46,1,0,Medium
S0806,C037,6,2.18,1,0,Medium
S0806,C038,6,2.5,1,0,Low
S0807,C005,1,0.99,0,0,High
S0807,C008,1,1.31,0,1,High
S0807,C004,1,1.11,0,0,High
S0807,C002,1,0.96,0,0,High
S0807,C010,1,1.0,0,0,High
S0807,C006,2,0.81,0,0,High
S0807,C003,2,1.04,0,1,High
S0807,C007,2,0.98,0,0,High
S0807,C001,2,1.04,0,0,High
S0807,C009,2,1.08,0,1,High
S0807,C012,3,0.96,0,0,High
S0807,C014,3,1.17,0,1,High
S0807,C019,3,1.0,0,0,High
S0807,C015,3,0.99,0,0,High
S0807,C011,3,0.89,0,0,High
S0807,C020,4,0.78,0,0,High
S0807,C013,4,0.89,0,0,High
S0807,C018,4,1.17,0,1,High
S0807,C016,4,0.92,0,0,High
S0807,C021,4,1.29,0,1,High
S0807,C031,5,0.98,0,0,High
S0807,C028,5,1.29,0,1,High
S0807,C024,5,0.92,0,0,High
S0807,C026,5,0.83,0,0,High
S0807,C025,5,0.91,0,0,High
S0807,C040,6,0.91,0,0,High
S0807,C038,6,0.8,0,0,High
S0808,C002,1,3.15,1,1,Low
S0808,C003,1,3.14,1,0,Low
S0808,C005,1,3.16,1,1,Low
S0808,C007,2,3.16,1,1,Low
S0808,C008,2,2.79,1,0,Low
S0808,C006,2,3.24,1,1,Low
S0808,C014,3,2.73,1,0,Low
S0808,C018,3,2.82,1,0,Low
S0808,C011,3,2.91,1,1,Low
S0808,C013,4,3.21,1,1,Low
S0808,C019,4,2.76,1,0,Low
S0808,C015,4,3.12,1,1,Low
S0808,C023,5,2.99,1,1,Low
S0808,C029,5,2.8,1,0,Low
S0808,C028,5,2.82,1,0,Low
S0808,C038,6,2.96,1,1,Low
S0808,C035,6,2.81,1,0,Low
S0809,C007,1,2.58,1,0,Low
S0809,C005,1,2.3,1,0,Medium
S0809,C002,1,2.34,1,0,Medium
S0809,C006,1,2.26,1,0,Medium
S0809,C001,2,2.66,1,1,Low
S0809,C010,2,2.47,1,0,Medium
S0809,C003,2,2.24,1,0,Medium
S0809,C009,2,2.4,1,0,Medium
S0809,C018,3,2.37,1,0,Medium
S0809,C011,3,2.21,1,0,Medium
S0809,C013,3,2.08,1,0,Medium
S0809,C014,3,2.32,1,0,Medium
S0809,C016,4,2.44,1,1,Medium
S0809,C017,4,2.26,1,0,Medium
S0809,C012,4,2.24,1,0,Medium
S0809,C019,4,2.54,1,1,Low
S0809,C028,5,2.17,1,0,Medium
S0809,C026,5,1.65,1,0,Medium
S0809,C029,5,2.06,1,0,Medium
S0809,C025,5,2.37,1,1,Medium
S0809,C035,6,2.17,1,1,Medium
S0809,C039,6,2.1,1,0,Medium
S0810,C003,1,2.34,1,0,Medium
S0810,C005,1,2.5,1,1,Low
S0810,C008,1,2.32,1,0,Medium
S0810,C007,1,2.51,1,1,Low
S0810,C006,2,2.44,1,1,Medium
S0810,C010,2,2.7,1,1,Low
S0810,C004,2,2.2,1,0,Medium
S0810,C001,2,2.23,1,0,Medium
S0810,C012,3,2.32,1,1,Medium
S0810,C017,3,2.5,1,1,Low
S0810,C016,3,2.16,1,0,Medium
S0810,C018,3,2.35,1,0,Medium
S0810,C020,4,2.33,1,1,Medium
S0810,C022,4,2.15,1,0,Medium
S0810,C013,4,2.34,1,1,Medium
S0810,C021,4,2.25,1,0,Medium
S0810,C024,5,2.12,1,1,Medium
S0810,C026,5,2.4,1,1,Medium
S0810,C031,5,2.37,1,1,Medium
S0810,C032,5,2.42,1,0,Medium
S0810,C038,6,2.26,1,1,Medium
S0810,C036,6,2.12,1,1,Medium
S0811,C009,1,2.82,1,1,Low
S0811,C007,1,2.54,1,0,Low
S0811,C003,1,2.8,1,1,Low
S0811,C004,2,2.51,1,0,Low
S0811,C006,2,2.51,1,0,Low
S0811,C002,2,2.67,1,0,Low
S0811,C016,3,2.51,1,0,Low
S0811,C012,3,2.5,1,0,Low
S0811,C011,3,2.44,1,0,Medium
S0811,C017,4,2.51,1,0,Low
S0811,C015,4,2.32,1,0,Medium
S0811,C014,4,2.82,1,1,Low
S0811,C029,5,2.32,1,0,Medium
S0811,C023,5,2.37,1,0,Medium
S0811,C026,5,2.47,1,0,Medium
S0811,C040,6,2.37,1,0,Medium
S0811,C033,6,2.23,1,0,Medium
S0812,C003,1,1.87,1,0,Medium
S0812,C006,1,2.25,1,1,Medium
S0812,C004,1,1.84,1,0,Medium
S0812,C005,1,2.06,1,1,Medium
S0812,C002,2,2.01,1,1,Medium
S0812,C010,2,1.98,1,1,Medium
S0812,C007,2,2.06,1,1,Medium
S0812,C009,2,1.96,1,0,Medium
S0812,C015,3,2.09,1,1,Medium
S0812,C016,3,1.65,1,0,Medium
S0812,C018,3,1.65,1,0,Medium
S0812,C017,3,2.06,1,1,Medium
S0812,C012,4,2.06,1,1,Medium
S0812,C013,4,1.87,1,1,Medium
S0812,C019,4,1.92,1,0,Medium
S0812,C022,4,1.85,1,0,Medium
S0812,C026,5,2.04,1,1,Medium
S0812,C030,5,1.79,1,0,Medium
S0812,C027,5,1.54,1,0,Medium
S0812,C023,5,1.95,1,1,Medium
S0812,C040,6,1.74,1,0,Medium
S0812,C036,6,1.86,1,1,Medium
S0813,C003,1,2.23,1,0,Medium
S0813,C008,1,2.2,1,0,Medium
S0813,C009,1,1.99,1,0,Medium
S0813,C006,1,2.23,1,1,Medium
S0813,C001,2,2.14,1,0,Medium
S0813,C002,2,2.51,1,1,Low
S0813,C004,2,2.19,1,0,Medium
S0813,C005,2,2.24,1,1,Medium
S0813,C015,3,2.28,1,1,Medium
S0813,C014,3,2.14,1,0,Medium
S0813,C019,3,2.1,1,0,Medium
S0813,C018,3,1.88,1,0,Medium
S0813,C021,4,2.12,1,0,Medium
S0813,C013,4,2.35,1,1,Medium
S0813,C016,4,1.9,1,0,Medium
S0813,C012,4,2.23,1,1,Medium
S0813,C025,5,2.08,1,0,Medium
S0813,C024,5,2.2,1,1,Medium
S0813,C028,5,1.86,1,0,Medium
S0813,C026,5,2.04,1,1,Medium
S0813,C035,6,1.74,1,0,Medium
S0813,C037,6,1.98,1,0,Medium
S0814,C004,1,2.98,1,0,Low
S0814,C005,1,2.81,1,0,Low
S0814,C007,1,2.82,1,0,Low
S0814,C002,2,2.73,1,0,Low
S0814,C006,2,2.85,1,0,Low
S0814,C001,2,2.78,1,0,Low
S0814,C018,3,2.54,1,0,Low
S0814,C022,3,2.88,1,0,Low
S0814,C016,3,2.78,1,0,Low
S0814,C015,4,2.79,1,0,Low
S0814,C021,4,2.72,1,0,Low
S0814,C019,4,2.83,1,0,Low
S0814,C025,5,3.0,1,0,Low
S0814,C032,5,2.53,1,0,Low
S0814,C031,5,2.58,1,0,Low
S0814,C039,6,2.83,1,1,Low
S0814,C035,6,2.47,1,0,Medium
S0815,C005,1,2.73,1,0,Low
S0815,C010,1,2.53,1,0,Low
S0815,C004,1,2.55,1,0,Low
S0815,C008,1,2.68,1,1,Low
S0815,C006,2,2.73,1,0,Low
S0815,C009,2,2.85,1,1,Low
S0815,C001,2,2.45,1,0,Medium
S0815,C003,2,2.96,1,1,Low
S0815,C017,3,2.31,1,0,Medium
S0815,C013,3,2.48,1,0,Medium
S0815,C016,3,2.49,1,0,Medium
S0815,C020,3,2.36,1,0,Medium
S0815,C012,4,2.42,1,0,Medium
S0815,C019,4,2.37,1,0,Medium
S0815,C021,4,2.73,1,1,Low
S0815,C018,4,2.58,1,1,Low
S0815,C030,5,2.27,1,0,Medium
S0815,C032,5,2.31,1,0,Medium
S0815,C025,5,2.27,1,0,Medium
S0815,C024,5,2.29,1,0,Medium
S0815,C034,6,2.38,1,0,Medium
S0815,C040,6,2.17,1,0,Medium
S0816,C004,1,1.95,1,0,Medium
S0816,C007,1,2.42,1,1,Medium
S0816,C009,1,2.03,1,0,Medium
S0816,C006,1,2.42,1,1,Medium
S0816,C001,2,2.38,1,0,Medium
S0816,C005,2,2.35,1,1,Medium
S0816,C002,2,2.46,1,1,Medium
S0816,C008,2,2.0,1,0,Medium
S0816,C014,3,2.18,1,0,Medium
S0816,C013,3,2.33,1,1,Medium
S0816,C021,3,1.91,1,0,Medium
S0816,C022,3,2.26,1,0,Medium
S0816,C012,4,2.4,1,1,Medium
S0816,C019,4,1.93,1,0,Medium
S0816,C016,4,2.09,1,0,Medium
S0816,C018,4,2.04,1,0,Medium
S0816,C024,5,2.07,1,1,Medium
S0816,C025,5,1.88,1,0,Medium
S0816,C029,5,1.95,1,0,Medium
S0816,C026,5,2.12,1,1,Medium
S0816,C033,6,1.94,1,0,Medium
