src_id,dst_id,edge_type,weight
S1569,C008,enrolled_in,1.0
S1569,C001,enrolled_in,1.0
S1569,C016,enrolled_in,1.0
S1569,C013,enrolled_in,1.0
S1569,C017,enrolled_in,1.0
S1569,C020,enrolled_in,1.0
S1569,C012,enrolled_in,1.0
S1569,C011,enrolled_in,1.0
S1569,C031,enrolled_in,1.0
S1569,C029,enrolled_in,1.0
S1569,C025,enrolled_in,1.0
S1569,C040,enrolled_in,1.0
S1569,C034,enrolled_in,1.0
S1570,C006,enrolled_in,1.0
S1570,C010,enrolled_in,1.0
S1570,C001,enrolled_in,1.0
S1570,C008,enrolled_in,1.0
S1570,C003,enrolled_in,1.0
S1570,C007,enrolled_in,1.0
S1570,C005,enrolled_in,1.0
S1570,C002,enrolled_in,1.0
S1570,C017,enrolled_in,1.0
S1570,C022,enrolled_in,1.0
S1570,C015,enrolled_in,1.0
S1570,C013,enrolled_in,1.0
S1570,C016,enrolled_in,1.0
S1570,C019,enrolled_in,1.0
S1570,C012,enrolled_in,1.0
S1570,C020,enrolled_in,1.0
S1570,C026,enrolled_in,1.0
S1570,C030,enrolled_in,1.0
S1570,C023,enrolled_in,1.0
S1570,C032,enrolled_in,1.0
S1570,C034,enrolled_in,1.0
S1570,C039,enrolled_in,1.0
S1571,C009,enrolled_in,1.0
S1571,C010,enrolled_in,1.0
S1571,C005,enrolled_in,1.0
S1571,C002,enrolled_in,1.0
S1571,C008,enrolled_in,1.0
S1571,C007,enrolled_in,1.0
S1571,C016,enrolled_in,1.0
S1571,C021,enrolled_in,1.0
S1571,C015,enrolled_in,1.0
S1571,C012,enrolled_in,1.0
S1571,C022,enrolled_in,1.0
S1571,C019,enrolled_in,1.0
S1571,C029,enrolled_in,1.0
S1571,C027,enrolled_in,1.0
S1571,C032,enrolled_in,1.0
S1571,C039,enrolled_in,1.0
S1571,C038,enrolled_in,1.0
S1572,C004,enrolled_in,1.0
S1572,C001,enrolled_in,1.0
S1572,C007,enrolled_in,1.0
S1572,C006,enrolled_in,1.0
S1572,C010,enrolled_in,1.0
S1572,C003,enrolled_in,1.0
S1572,C015,enrolled_in,1.0
S1572,C013,enrolled_in,1.0
S1572,C014,enrolled_in,1.0
S1572,C018,enrolled_in,1.0
S1572,C022,enrolled_in,1.0
S1572,C011,enrolled_in,1.0
S1572,C025,enrolled_in,1.0
S1572,C024,enrolled_in,1.0
S1572,C027,enrolled_in,1.0
S1572,C039,enrolled_in,1.0
S1572,C040,enrolled_in,1.0
S1573,C006,enrolled_in,1.0
S1573,C009,enrolled_in,1.0
S1573,C010,enrolled_in,1.0
S1573,C003,enrolled_in,1.0
S1573,C008,enrolled_in,1.0
S1573,C001,enrolled_in,1.0
S1573,C007,enrolled_in,1.0
S1573,C002,enrolled_in,1.0
S1573,C020,enrolled_in,1.0
S1573,C014,enrolled_in,1.0
S1573,C017,enrolled_in,1.0
S1573,C016,enrolled_in,1.0
S1573,C015,enrolled_in,1.0
S1573,C011,enrolled_in,1.0
S1573,C019,enrolled_in,1.0
S1573,C018,enrolled_in,1.0
S1573,C029,enrolled_in,1.0
S1573,C032,enrolled_in,1.0
S1573,C027,enrolled_in,1.0
S1573,C028,enrolled_in,1.0
S1573,C036,enrolled_in,1.0
S1573,C038,enrolled_in,1.0
S1574,C010,enrolled_in,1.0
S1574,C004,enrolled_in,1.0
S1574,C003,enrolled_in,1.0
S1574,C006,enrolled_in,1.0
S1574,C007,enrolled_in,1.0
S1574,C002,enrolled_in,1.0
S1574,C005,enrolled_in,1.0
S1574,C001,enrolled_in,1.0
S1574,C009,enrolled_in,1.0
S1574,C008,enrolled_in,1.0
S1574,C019,enrolled_in,1.0
S1574,C014,enrolled_in,1.0
S1574,C021,enrolled_in,1.0
S1574,C013,enrolled_in,1.0
S1574,C018,enrolled_in,1.0
S1574,C012,enrolled_in,1.0
S1574,C011,enrolled_in,1.0
S1574,C022,enrolled_in,1.0
S1574,C020,enrolled_in,1.0
S1574,C015,enrolled_in,1.0
S1574,C032,enrolled_in,1.0
S1574,C030,enrolled_in,1.0
S1574,C026,enrolled_in,1.0
S1574,C023,enrolled_in,1.0
S1574,C028,enrolled_in,1.0
S1574,C034,enrolled_in,1.0
S1574,C033,enrolled_in,1.0
S1575,C009,enrolled_in,1.0
S1575,C007,enrolled_in,1.0
S1575,C008,enrolled_in,1.0
S1575,C005,enrolled_in,1.0
S1575,C003,enrolled_in,1.0
S1575,C010,enrolled_in,1.0
S1575,C002,enrolled_in,1.0
S1575,C006,enrolled_in,1.0
S1575,C015,enrolled_in,1.0
S1575,C022,enrolled_in,1.0
S1575,C017,enrolled_in,1.0
S1575,C011,enrolled_in,1.0
S1575,C020,enrolled_in,1.0
S1575,C016,enrolled_in,1.0
S1575,C014,enrolled_in,1.0
S1575,C021,enrolled_in,1.0
S1575,C029,enrolled_in,1.0
S1575,C032,enrolled_in,1.0
S1575,C024,enrolled_in,1.0
S1575,C025,enrolled_in,1.0
S1575,C034,enrolled_in,1.0
S1575,C035,enrolled_in,1.0
S1576,C008,enrolled_in,1.0
S1576,C006,enrolled_in,1.0
S1576,C005,enrolled_in,1.0
S1576,C001,enrolled_in,1.0
S1576,C003,enrolled_in,1.0
S1576,C009,enrolled_in,1.0
S1576,C010,enrolled_in,1.0
S1576,C002,enrolled_in,1.0
S1576,C015,enrolled_in,1.0
S1576,C011,enrolled_in,1.0
S1576,C022,enrolled_in,1.0
S1576,C019,enrolled_in,1.0
S1576,C014,enrolled_in,1.0
S1576,C020,enrolled_in,1.0
S1576,C021,enrolled_in,1.0
S1576,C013,enrolled_in,1.0
S1576,C025,enrolled_in,1.0
S1576,C027,enrolled_in,1.0
S1576,C026,enrolled_in,1.0
S1576,C032,enrolled_in,1.0
S1576,C034,enrolled_in,1.0
S1576,C037,enrolled_in,1.0
S1577,C005,enrolled_in,1.0
S1577,C002,enrolled_in,1.0
S1577,C006,enrolled_in,1.0
S1577,C007,enrolled_in,1.0
S1577,C003,enrolled_in,1.0
S1577,C010,enrolled_in,1.0
S1577,C018,enrolled_in,1.0
S1577,C019,enrolled_in,1.0
S1577,C011,enrolled_in,1.0
S1577,C016,enrolled_in,1.0
S1577,C022,enrolled_in,1.0
S1577,C017,enrolled_in,1.0
S1577,C023,enrolled_in,1.0
S1577,C025,enrolled_in,1.0
S1577,C024,enrolled_in,1.0
S1577,C039,enrolled_in,1.0
S1577,C040,enrolled_in,1.0
S1578,C007,enrolled_in,1.0
S1578,C008,enrolled_in,1.0
S1578,C006,enrolled_in,1.0
S1578,C009,enrolled_in,1.0
S1578,C003,enrolled_in,1.0
S1578,C005,enrolled_in,1.0
S1578,C015,enrolled_in,1.0
S1578,C018,enrolled_in,1.0
S1578,C016,enrolled_in,1.0
S1578,C013,enrolled_in,1.0
S1578,C020,enrolled_in,1.0
S1578,C021,enrolled_in,1.0
S1578,C023,enrolled_in,1.0
S1578,C025,enrolled_in,1.0
S1578,C027,enrolled_in,1.0
S1578,C039,enrolled_in,1.0
S1578,C033,enrolled_in,1.0
S1579,C004,enrolled_in,1.0
S1579,C002,enrolled_in,1.0
S1579,C006,enrolled_in,1.0
S1579,C010,enrolled_in,1.0
S1579,C005,enrolled_in,1.0
S1579,C009,enrolled_in,1.0
S1579,C007,enrolled_in,1.0
S1579,C008,enrolled_in,1.0
S1579,C019,enrolled_in,1.0
S1579,C021,enrolled_in,1.0
S1579,C017,enrolled_in,1.0
S1579,C018,enrolled_in,1.0
S1579,C013,enrolled_in,1.0
S1579,C014,enrolled_in,1.0
S1579,C016,enrolled_in,1.0
S1579,C022,enrolled_in,1.0
S1579,C025,enrolled_in,1.0
S1579,C027,enrolled_in,1.0
S1579,C032,enrolled_in,1.0
S1579,C023,enrolled_in,1.0
S1579,C034,enrolled_in,1.0
S1579,C035,enrolled_in,1.0
S1580,C006,enrolled_in,1.0
S1580,C009,enrolled_in,1.0
S1580,C007,enrolled_in,1.0
S1580,C004,enrolled_in,1.0
S1580,C002,enrolled_in,1.0
S1580,C003,enrolled_in,1.0
S1580,C008,enrolled_in,1.0
S1580,C001,enrolled_in,1.0
S1580,C022,enrolled_in,1.0
S1580,C011,enrolled_in,1.0
S1580,C016,enrolled_in,1.0
S1580,C013,enrolled_in,1.0
S1580,C020,enrolled_in,1.0
S1580,C012,enrolled_in,1.0
S1580,C017,enrolled_in,1.0
S1580,C019,enrolled_in,1.0
S1580,C028,enrolled_in,1.0
S1580,C026,enrolled_in,1.0
S1580,C032,enrolled_in,1.0
S1580,C029,enrolled_in,1.0
S1580,C034,enrolled_in,1.0
S1580,C037,enrolled_in,1.0
S1581,C005,enrolled_in,1.0
S1581,C010,enrolled_in,1.0
S1581,C009,enrolled_in,1.0
S1581,C003,enrolled_in,1.0
S1581,C002,enrolled_in,1.0
S1581,C008,enrolled_in,1.0
S1581,C006,enrolled_in,1.0
S1581,C001,enrolled_in,1.0
S1581,C015,enrolled_in,1.0
S1581,C019,enrolled_in,1.0
S1581,C021,enrolled_in,1.0
S1581,C022,enrolled_in,1.0
S1581,C016,enrolled_in,1.0
S1581,C017,enrolled_in,1.0
S1581,C013,enrolled_in,1.0
S1581,C018,enrolled_in,1.0
S1581,C027,enrolled_in,1.0
S1581,C025,enrolled_in,1.0
S1581,C030,enrolled_in,1.0
S1581,C031,enrolled_in,1.0
S1581,C040,enrolled_in,1.0
S1581,C036,enrolled_in,1.0
S1582,C006,enrolled_in,1.0
S1582,C008,enrolled_in,1.0
S1582,C004,enrolled_in,1.0
S1582,C002,enrolled_in,1.0
S1582,C001,enrolled_in,1.0
S1582,C003,enrolled_in,1.0
S1582,C005,enrolled_in,1.0
S1582,C010,enrolled_in,1.0
S1582,C017,enrolled_in,1.0
S1582,C014,enrolled_in,1.0
S1582,C022,enrolled_in,1.0
S1582,C012,enrolled_in,1.0
S1582,C016,enrolled_in,1.0
S1582,C013,enrolled_in,1.0
S1582,C021,enrolled_in,1.0
S1582,C015,enrolled_in,1.0
S1582,C025,enrolled_in,1.0
S1582,C027,enrolled_in,1.0
S1582,C029,enrolled_in,1.0
S1582,C024,enrolled_in,1.0
S1582,C039,enrolled_in,1.0
S1582,C037,enrolled_in,1.0
S1583,C004,enrolled_in,1.0
S1583,C005,enrolled_in,1.0
S1583,C008,enrolled_in,1.0
S1583,C007,enrolled_in,1.0
S1583,C002,enrolled_in,1.0
S1583,C009,enrolled_in,1.0
S1583,C014,enrolled_in,1.0
S1583,C015,enrolled_in,1.0
S1583,C013,enrolled_in,1.0
S1583,C020,enrolled_in,1.0
S1583,C016,enrolled_in,1.0
S1583,C019,enrolled_in,1.0
S1583,C031,enrolled_in,1.0
S1583,C024,enrolled_in,1.0
S1583,C025,enrolled_in,1.0
S1583,C034,enrolled_in,1.0
S1583,C040,enrolled_in,1.0
S1584,C002,enrolled_in,1.0
S1584,C001,enrolled_in,1.0
S1584,C010,enrolled_in,1.0
S1584,C006,enrolled_in,1.0
S1584,C003,enrolled_in,1.0
S1584,C009,enrolled_in,1.0
S1584,C018,enrolled_in,1.0
S1584,C017,enrolled_in,1.0
S1584,C011,enrolled_in,1.0
S1584,C012,enrolled_in,1.0
S1584,C015,enrolled_in,1.0
S1584,C019,enrolled_in,1.0
S1584,C026,enrolled_in,1.0
S1584,C023,enrolled_in,1.0
S1584,C025,enrolled_in,1.0
S1584,C033,enrolled_in,1.0
S1584,C038,enrolled_in,1.0
S1585,C002,enrolled_in,1.0
S1585,C001,enrolled_in,1.0
S1585,C005,enrolled_in,1.0
S1585,C008,enrolled_in,1.0
S1585,C010,enrolled_in,1.0
S1585,C006,enrolled_in,1.0
S1585,C004,enrolled_in,1.0
S1585,C007,enrolled_in,1.0
S1585,C015,enrolled_in,1.0
S1585,C013,enrolled_in,1.0
S1585,C011,enrolled_in,1.0
S1585,C020,enrolled_in,1.0
S1585,C018,enrolled_in,1.0
S1585,C022,enrolled_in,1.0
S1585,C012,enrolled_in,1.0
S1585,C014,enrolled_in,1.0
S1585,C028,enrolled_in,1.0
S1585,C023,enrolled_in,1.0
S1585,C031,enrolled_in,1.0
S1585,C025,enrolled_in,1.0
S1585,C033,enrolled_in,1.0
S1585,C039,enrolled_in,1.0
S1586,C001,enrolled_in,1.0
S1586,C008,enrolled_in,1.0
S1586,C006,enrolled_in,1.0
S1586,C007,enrolled_in,1.0
S1586,C009,enrolled_in,1.0
S1586,C004,enrolled_in,1.0
S1586,C002,enrolled_in,1.0
S1586,C003,enrolled_in,1.0
S1586,C019,enrolled_in,1.0
S1586,C012,enrolled_in,1.0
S1586,C020,enrolled_in,1.0
S1586,C022,enrolled_in,1.0
S1586,C015,enrolled_in,1.0
S1586,C021,enrolled_in,1.0
S1586,C011,enrolled_in,1.0
S1586,C014,enrolled_in,1.0
S1586,C023,enrolled_in,1.0
S1586,C024,enrolled_in,1.0
S1586,C029,enrolled_in,1.0
S1586,C026,enrolled_in,1.0
S1586,C039,enrolled_in,1.0
S1586,C033,enrolled_in,1.0
S1587,C003,enrolled_in,1.0
S1587,C006,enrolled_in,1.0
S1587,C009,enrolled_in,1.0
S1587,C002,enrolled_in,1.0
S1587,C007,enrolled_in,1.0
S1587,C005,enrolled_in,1.0
S1587,C001,enrolled_in,1.0
S1587,C008,enrolled_in,1.0
S1587,C011,enrolled_in,1.0
S1587,C020,enrolled_in,1.0
S1587,C022,enrolled_in,1.0
S1587,C012,enrolled_in,1.0
S1587,C016,enrolled_in,1.0
S1587,C021,enrolled_in,1.0
S1587,C015,enrolled_in,1.0
S1587,C013,enrolled_in,1.0
S1587,C032,enrolled_in,1.0
S1587,C030,enrolled_in,1.0
S1587,C031,enrolled_in,1.0
S1587,C024,enrolled_in,1.0
S1587,C036,enrolled_in,1.0
S1587,C033,enrolled_in,1.0
S1588,C008,enrolled_in,1.0
S1588,C003,enrolled_in,1.0
S1588,C010,enrolled_in,1.0
S1588,C006,enrolled_in,1.0
S1588,C009,enrolled_in,1.0
S1588,C002,enrolled_in,1.0
S1588,C021,enrolled_in,1.0
S1588,C011,enrolled_in,1.0
S1588,C018,enrolled_in,1.0
S1588,C019,enrolled_in,1.0
S1588,C013,enrolled_in,1.0
S1588,C015,enrolled_in,1.0
S1588,C023,enrolled_in,1.0
S1588,C030,enrolled_in,1.0
S1588,C032,enrolled_in,1.0
S1588,C034,enrolled_in,1.0
S1588,C037,enrolled_in,1.0
S1589,C001,enrolled_in,1.0
S1589,C010,enrolled_in,1.0
S1589,C002,enrolled_in,1.0
S1589,C003,enrolled_in,1.0
S1589,C004,enrolled_in,1.0
S1589,C009,enrolled_in,1.0
S1589,C007,enrolled_in,1.0
S1589,C006,enrolled_in,1.0
S1589,C019,enrolled_in,1.0
S1589,C013,enrolled_in,1.0
S1589,C021,enrolled_in,1.0
S1589,C016,enrolled_in,1.0
S1589,C018,enrolled_in,1.0
S1589,C015,enrolled_in,1.0
S1589,C022,enrolled_in,1.0
S1589,C012,enrolled_in,1.0
S1589,C024,enrolled_in,1.0
S1589,C028,enrolled_in,1.0
S1589,C027,enrolled_in,1.0
S1589,C031,enrolled_in,1.0
S1589,C037,enrolled_in,1.0
S1589,C033,enrolled_in,1.0
S1590,C008,enrolled_in,1.0
S1590,C005,enrolled_in,1.0
S1590,C004,enrolled_in,1.0
S1590,C010,enrolled_in,1.0
S1590,C009,enrolled_in,1.0
S1590,C003,enrolled_in,1.0
S1590,C007,enrolled_in,1.0
S1590,C001,enrolled_in,1.0
S1590,C013,enrolled_in,1.0
S1590,C015,enrolled_in,1.0
S1590,C017,enrolled_in,1.0
S1590,C020,enrolled_in,1.0
S1590,C014,enrolled_in,1.0
S1590,C022,enrolled_in,1.0
S1590,C019,enrolled_in,1.0
S1590,C021,enrolled_in,1.0
S1590,C024,enrolled_in,1.0
S1590,C026,enrolled_in,1.0
S1590,C025,enrolled_in,1.0
S1590,C027,enrolled_in,1.0
S1590,C040,enrolled_in,1.0
S1590,C037,enrolled_in,1.0
S1591,C006,enrolled_in,1.0
S1591,C005,enrolled_in,1.0
S1591,C009,enrolled_in,1.0
S1591,C003,enrolled_in,1.0
S1591,C002,enrolled_in,1.0
S1591,C010,enrolled_in,1.0
S1591,C014,enrolled_in,1.0
S1591,C015,enrolled_in,1.0
S1591,C022,enrolled_in,1.0
S1591,C020,enrolled_in,1.0
S1591,C013,enrolled_in,1.0
S1591,C016,enrolled_in,1.0
S1591,C026,enrolled_in,1.0
S1591,C030,enrolled_in,1.0
S1591,C032,enrolled_in,1.0
S1591,C035,enrolled_in,1.0
S1591,C037,enrolled_in,1.0
S1592,C003,enrolled_in,1.0
S1592,C005,enrolled_in,1.0
S1592,C002,enrolled_in,1.0
S1592,C008,enrolled_in,1.0
S1592,C004,enrolled_in,1.0
S1592,C009,enrolled_in,1.0
S1592,C006,enrolled_in,1.0
S1592,C007,enrolled_in,1.0
S1592,C012,enrolled_in,1.0
S1592,C016,enrolled_in,1.0
S1592,C015,enrolled_in,1.0
S1592,C011,enrolled_in,1.0
S1592,C022,enrolled_in,1.0
S1592,C017,enrolled_in,1.0
S1592,C018,enrolled_in,1.0
S1592,C013,enrolled_in,1.0
S1592,C023,enrolled_in,1.0
S1592,C031,enrolled_in,1.0
S1592,C024,enrolled_in,1.0
S1592,C026,enrolled_in,1.0
S1592,C039,enrolled_in,1.0
S1592,C036,enrolled_in,1.0
S1593,C003,enrolled_in,1.0
S1593,C001,enrolled_in,1.0
S1593,C006,enrolled_in,1.0
S1593,C005,enrolled_in,1.0
S1593,C009,enrolled_in,1.0
S1593,C008,enrolled_in,1.0
S1593,C011,enrolled_in,1.0
S1593,C015,enrolled_in,1.0
S1593,C016,enrolled_in,1.0
S1593,C020,enrolled_in,1.0
S1593,C022,enrolled_in,1.0
S1593,C019,enrolled_in,1.0
S1593,C030,enrolled_in,1.0
S1593,C024,enrolled_in,1.0
S1593,C029,enrolled_in,1.0
S1593,C039,enrolled_in,1.0
S1593,C037,enrolled_in,1.0
S1594,C001,enrolled_in,1.0
S1594,C005,enrolled_in,1.0
S1594,C006,enrolled_in,1.0
S1594,C003,enrolled_in,1.0
S1594,C010,enrolled_in,1.0
S1594,C008,enrolled_in,1.0
S1594,C007,enrolled_in,1.0
S1594,C009,enrolled_in,1.0
S1594,C017,enrolled_in,1.0
S1594,C013,enrolled_in,1.0
S1594,C015,enrolled_in,1.0
S1594,C012,enrolled_in,1.0
S1594,C018,enrolled_in,1.0
S1594,C022,enrolled_in,1.0
S1594,C021,enrolled_in,1.0
S1594,C020,enrolled_in,1.0
S1594,C030,enrolled_in,1.0
S1594,C024,enrolled_in,1.0
S1594,C027,enrolled_in,1.0
S1594,C031,enrolled_in,1.0
S1594,C039,enrolled_in,1.0
S1594,C037,enrolled_in,1.0
S1595,C001,enrolled_in,1.0
S1595,C007,enrolled_in,1.0
S1595,C009,enrolled_in,1.0
S1595,C002,enrolled_in,1.0
S1595,C010,enrolled_in,1.0
S1595,C008,enrolled_in,1.0
S1595,C005,enrolled_in,1.0
S1595,C006,enrolled_in,1.0
S1595,C022,enrolled_in,1.0
S1595,C013,enrolled_in,1.0
S1595,C020,enrolled_in,1.0
S1595,C015,enrolled_in,1.0
S1595,C016,enrolled_in,1.0
S1595,C018,enrolled_in,1.0
S1595,C012,enrolled_in,1.0
S1595,C014,enrolled_in,1.0
S1595,C023,enrolled_in,1.0
S1595,C028,enrolled_in,1.0
S1595,C024,enrolled_in,1.0
S1595,C026,enrolled_in,1.0
S1595,C039,enrolled_in,1.0
S1595,C036,enrolled_in,1.0
S1596,C009,enrolled_in,1.0
S1596,C005,enrolled_in,1.0
S1596,C010,enrolled_in,1.0
S1596,C006,enrolled_in,1.0
S1596,C001,enrolled_in,1.0
S1596,C003,enrolled_in,1.0
S1596,C002,enrolled_in,1.0
S1596,C004,enrolled_in,1.0
S1596,C019,enrolled_in,1.0
S1596,C020,enrolled_in,1.0
S1596,C021,enrolled_in,1.0
S1596,C016,enrolled_in,1.0
S1596,C011,enrolled_in,1.0
S1596,C022,enrolled_in,1.0
S1596,C018,enrolled_in,1.0
S1596,C015,enrolled_in,1.0
S1596,C030,enrolled_in,1.0
S1596,C027,enrolled_in,1.0
S1596,C025,enrolled_in,1.0
S1596,C026,enrolled_in,1.0
S1596,C034,enrolled_in,1.0
S1596,C033,enrolled_in,1.0
S1597,C009,enrolled_in,1.0
S1597,C008,enrolled_in,1.0
S1597,C006,enrolled_in,1.0
S1597,C007,enrolled_in,1.0
S1597,C005,enrolled_in,1.0
S1597,C002,enrolled_in,1.0
S1597,C017,enrolled_in,1.0
S1597,C019,enrolled_in,1.0
S1597,C011,enrolled_in,1.0
S1597,C022,enrolled_in,1.0
S1597,C020,enrolled_in,1.0
S1597,C012,enrolled_in,1.0
S1597,C023,enrolled_in,1.0
S1597,C031,enrolled_in,1.0
S1597,C032,enrolled_in,1.0
S1597,C033,enrolled_in,1.0
S1597,C038,enrolled_in,1.0
S1598,C004,enrolled_in,1.0
S1598,C003,enrolled_in,1.0
S1598,C008,enrolled_in,1.0
S1598,C009,enrolled_in,1.0
S1598,C007,enrolled_in,1.0
S1598,C001,enrolled_in,1.0
S1598,C002,enrolled_in,1.0
S1598,C005,enrolled_in,1.0
S1598,C013,enrolled_in,1.0
S1598,C017,enrolled_in,1.0
S1598,C019,enrolled_in,1.0
S1598,C012,enrolled_in,1.0
S1598,C014,enrolled_in,1.0
S1598,C018,enrolled_in,1.0
S1598,C011,enrolled_in,1.0
S1598,C022,enrolled_in,1.0
S1598,C026,enrolled_in,1.0
S1598,C028,enrolled_in,1.0
S1598,C029,enrolled_in,1.0
S1598,C032,enrolled_in,1.0
S1598,C036,enrolled_in,1.0
S1598,C035,enrolled_in,1.0
S1599,C004,enrolled_in,1.0
S1599,C009,enrolled_in,1.0
S1599,C005,enrolled_in,1.0
S1599,C008,enrolled_in,1.0
S1599,C007,enrolled_in,1.0
S1599,C003,enrolled_in,1.0
S1599,C018,enrolled_in,1.0
S1599,C012,enrolled_in,1.0
S1599,C022,enrolled_in,1.0
S1599,C015,enrolled_in,1.0
S1599,C019,enrolled_in,1.0
S1599,C013,enrolled_in,1.0
S1599,C026,enrolled_in,1.0
S1599,C028,enrolled_in,1.0
S1599,C031,enrolled_in,1.0
S1599,C038,enrolled_in,1.0
S1599,C036,enrolled_in,1.0
S1600,C007,enrolled_in,1.0
S1600,C002,enrolled_in,1.0
S1600,C005,enrolled_in,1.0
S1600,C010,enrolled_in,1.0
S1600,C004,enrolled_in,1.0
S1600,C001,enrolled_in,1.0
S1600,C011,enrolled_in,1.0
S1600,C020,enrolled_in,1.0
S1600,C014,enrolled_in,1.0
S1600,C019,enrolled_in,1.0
S1600,C022,enrolled_in,1.0
S1600,C013,enrolled_in,1.0
S1600,C025,enrolled_in,1.0
S1600,C026,enrolled_in,1.0
S1600,C031,enrolled_in,1.0
S1600,C033,enrolled_in,1.0
S1600,C036,enrolled_in,1.0
S1601,C009,enrolled_in,1.0
S1601,C007,enrolled_in,1.0
S1601,C002,enrolled_in,1.0
S1601,C008,enrolled_in,1.0
S1601,C006,enrolled_in,1.0
S1601,C004,enrolled_in,1.0
S1601,C014,enrolled_in,1.0
S1601,C019,enrolled_in,1.0
S1601,C018,enrolled_in,1.0
S1601,C012,enrolled_in,1.0
S1601,C021,enrolled_in,1.0
S1601,C020,enrolled_in,1.0
S1601,C025,enrolled_in,1.0
S1601,C026,enrolled_in,1.0
S1601,C030,enrolled_in,1.0
S1601,C033,enrolled_in,1.0
S1601,C038,enrolled_in,1.0
S1602,C010,enrolled_in,1.0
S1602,C006,enrolled_in,1.0
S1602,C008,enrolled_in,1.0
S1602,C009,enrolled_in,1.0
S1602,C005,enrolled_in,1.0
S1602,C004,enrolled_in,1.0
S1602,C018,enrolled_in,1.0
S1602,C013,enrolled_in,1.0
S1602,C022,enrolled_in,1.0
S1602,C012,enrolled_in,1.0
S1602,C016,enrolled_in,1.0
S1602,C021,enrolled_in,1.0
S1602,C027,enrolled_in,1.0
S1602,C024,enrolled_in,1.0
S1602,C029,enrolled_in,1.0
S1602,C037,enrolled_in,1.0
S1602,C040,enrolled_in,1.0
S1603,C004,enrolled_in,1.0
S1603,C006,enrolled_in,1.0
S1603,C003,enrolled_in,1.0
S1603,C010,enrolled_in,1.0
S1603,C002,enrolled_in,1.0
S1603,C007,enrolled_in,1.0
S1603,C020,enrolled_in,1.0
S1603,C012,enrolled_in,1.0
S1603,C016,enrolled_in,1.0
S1603,C021,enrolled_in,1.0
S1603,C018,enrolled_in,1.0
S1603,C019,enrolled_in,1.0
S1603,C024,enrolled_in,1.0
S1603,C028,enrolled_in,1.0
S1603,C027,enrolled_in,1.0
S1603,C039,enrolled_in,1.0
S1603,C034,enrolled_in,1.0
S1604,C003,enrolled_in,1.0
S1604,C006,enrolled_in,1.0
S1604,C001,enrolled_in,1.0
S1604,C009,enrolled_in,1.0
S1604,C004,enrolled_in,1.0
S1604,C008,enrolled_in,1.0
S1604,C013,enrolled_in,1.0
S1604,C011,enrolled_in,1.0
S1604,C016,enrolled_in,1.0
S1604,C019,enrolled_in,1.0
S1604,C021,enrolled_in,1.0
S1604,C020,enrolled_in,1.0
S1604,C029,enrolled_in,1.0
S1604,C024,enrolled_in,1.0
S1604,C028,enrolled_in,1.0
S1604,C035,enrolled_in,1.0
S1604,C037,enrolled_in,1.0
S1605,C006,enrolled_in,1.0
S1605,C002,enrolled_in,1.0
S1605,C009,enrolled_in,1.0
S1605,C010,enrolled_in,1.0
S1605,C004,enrolled_in,1.0
S1605,C003,enrolled_in,1.0
S1605,C001,enrolled_in,1.0
S1605,C008,enrolled_in,1.0
S1605,C011,enrolled_in,1.0
S1605,C014,enrolled_in,1.0
S1605,C022,enrolled_in,1.0
S1605,C021,enrolled_in,1.0
S1605,C013,enrolled_in,1.0
S1605,C017,enrolled_in,1.0
S1605,C019,enrolled_in,1.0
S1605,C020,enrolled_in,1.0
S1605,C023,enrolled_in,1.0
S1605,C032,enrolled_in,1.0
S1605,C029,enrolled_in,1.0
S1605,C026,enrolled_in,1.0
S1605,C036,enrolled_in,1.0
S1605,C038,enrolled_in,1.0
S1606,C010,enrolled_in,1.0
S1606,C009,enrolled_in,1.0
S1606,C002,enrolled_in,1.0
S1606,C005,enrolled_in,1.0
S1606,C006,enrolled_in,1.0
S1606,C007,enrolled_in,1.0
S1606,C001,enrolled_in,1.0
S1606,C008,enrolled_in,1.0
S1606,C012,enrolled_in,1.0
S1606,C016,enrolled_in,1.0
S1606,C022,enrolled_in,1.0
S1606,C021,enrolled_in,1.0
S1606,C017,enrolled_in,1.0
S1606,C019,enrolled_in,1.0
S1606,C015,enrolled_in,1.0
S1606,C020,enrolled_in,1.0
S1606,C024,enrolled_in,1.0
S1606,C031,enrolled_in,1.0
S1606,C023,enrolled_in,1.0
S1606,C027,enrolled_in,1.0
S1606,C036,enrolled_in,1.0
S1606,C034,enrolled_in,1.0
S1607,C008,enrolled_in,1.0
S1607,C005,enrolled_in,1.0
S1607,C006,enrolled_in,1.0
S1607,C001,enrolled_in,1.0
S1607,C004,enrolled_in,1.0
S1607,C007,enrolled_in,1.0
S1607,C020,enrolled_in,1.0
S1607,C022,enrolled_in,1.0
S1607,C018,enrolled_in,1.0
S1607,C011,enrolled_in,1.0
S1607,C012,enrolled_in,1.0
S1607,C021,enrolled_in,1.0
S1607,C027,enrolled_in,1.0
S1607,C030,enrolled_in,1.0
S1607,C024,enrolled_in,1.0
S1607,C040,enrolled_in,1.0
S1607,C036,enrolled_in,1.0
S1608,C002,enrolled_in,1.0
S1608,C008,enrolled_in,1.0
S1608,C006,enrolled_in,1.0
S1608,C009,enrolled_in,1.0
S1608,C003,enrolled_in,1.0
S1608,C005,enrolled_in,1.0
S1608,C014,enrolled_in,1.0
